,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,3.1772845,4.39306526184082,6.2649918,250.01619,84.80422,27.884003,29.4508056640625,26.4542236328125,5331.032,7417.5999999999985,3840.0
1,-12.42426592939552,130.88718246208066,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
2,-12.436181046397415,130.93158215941398,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
3,-12.46065395836403,130.97021416774402,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
4,-12.48581118610197,131.00838561912224,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
5,-12.521629168710652,131.03623121072388,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
6,-12.554486663122628,131.06767940080235,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
7,-12.598805614343046,131.07546790466077,2.6777308,3.6491753101348876,5.0560927,244.67368,116.63081,28.06491,29.477758789062534,26.6561279296875,4379.8066,6144.0,3008.0
8,-12.643749170773456,131.07692629205968,2.8973343,3.9329957246780394,5.174722,266.08603,99.179924,28.454834,30.097216796875045,26.725195312500034,4305.032,6208.0,2822.4000000000005
9,-12.688354441551835,131.08275335188154,2.8973343,3.9329957246780394,5.174722,266.08603,99.179924,28.454834,30.097216796875045,26.725195312500034,4305.032,6208.0,2822.4000000000005
10,-12.732901661947013,131.08903048080333,2.8973343,3.9329957246780394,5.174722,266.08603,99.179924,28.454834,30.097216796875045,26.725195312500034,4305.032,6208.0,2822.4000000000005
11,-12.772531875402882,131.1108148561,2.8973343,3.9329957246780394,5.174722,266.08603,99.179924,28.454834,30.097216796875045,26.725195312500034,4305.032,6208.0,2822.4000000000005
12,-12.81476139969067,131.1266555876419,3.0148528,4.158663082122803,5.4884753,257.2595,125.624054,28.78418,30.411596679687534,27.153125000000045,3470.516,5120.0,2240.0
13,-12.857486799475543,131.14103312803738,3.0148528,4.158663082122803,5.4884753,257.2595,125.624054,28.78418,30.411596679687534,27.153125000000045,3470.516,5120.0,2240.0
14,-12.90238398325096,131.13848054224357,2.7331812,4.099005174636841,5.383276,254.56738,117.18931,29.595032,31.531640625000023,27.320825195312523,3476.5806,5248.0,2176.0
15,-12.945491843926352,131.12535426975052,2.7331812,4.099005174636841,5.383276,254.56738,117.18931,29.595032,31.531640625000023,27.320825195312523,3476.5806,5248.0,2176.0
