,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,2.8249965,4.342232275009155,6.3987794,231.96333,126.07227,33.75412,36.07448730468752,30.889892578125,3048496.0,3426329.6,2679392.0
1,-12.42426592939552,130.88718246208066,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
2,-12.436181046397415,130.93158215941398,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
3,-12.46065395836403,130.97021416774402,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
4,-12.48581118610197,131.00838561912224,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
5,-12.521629168710652,131.03623121072388,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
6,-12.554486663122628,131.06767940080235,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
7,-12.598805614343046,131.07546790466077,2.4544315,3.7698996543884276,5.758595,122.5954,120.19224,35.155853,37.27089843750002,32.631396484375045,3083895.2,3442777.6,2705459.2
8,-12.643749170773456,131.07692629205968,2.2735577,3.5671358346939086,5.4129634,127.26198,103.855515,35.286224,37.42958984375002,32.779760742187534,2956285.0,3445222.4,2483641.6
9,-12.688354441551835,131.08275335188154,2.2735577,3.5671358346939086,5.4129634,127.26198,103.855515,35.286224,37.42958984375002,32.779760742187534,2956285.0,3445222.4,2483641.6
10,-12.732901661947013,131.08903048080333,2.2735577,3.5671358346939086,5.4129634,127.26198,103.855515,35.286224,37.42958984375002,32.779760742187534,2956285.0,3445222.4,2483641.6
11,-12.772531875402882,131.1108148561,2.2735577,3.5671358346939086,5.4129634,127.26198,103.855515,35.286224,37.42958984375002,32.779760742187534,2956285.0,3445222.4,2483641.6
12,-12.81476139969067,131.1266555876419,2.2916074,3.475857090950012,5.3542233,105.82877,89.21068,35.622864,37.56118164062502,33.430517578125034,3020946.5,3454643.2,2561817.6
