0.732975876;0.003553876
0.787435835;2.655311889
0.815694855;4.947509493
0.842608206;6.942949372
0.869521558;8.989554376
0.89643491;10.98499425
0.932767935;13.21579371
0.943533275;14.99861407
0.975829298;17.06341112
1.01350799;19.42041788
1.024273331;21.27486941
1.067334693;23.17593806
1.078100034;24.91327831
1.118470062;27.08495362
1.142692078;29.59253204
1.191136111;32.33108444
1.158840089;30.87117288
1.219395131;34.55506188
1.246308483;36.55050176
1.273221834;38.56299668
1.300135186;40.60960169
1.433954352;50.64702012
1.327048538;42.65620669
1.363381563;44.7062227
1.387603579;46.66414149
1.401060255;48.0171748
1.572632873;55.84307018
1.508713662;53.4596281
1.686341784;58.11830749
1.764390504;59.87611379
1.845130559;61.76353841
2.04381442;66.45802224
1.935482526;63.69481884
1.979697318;65.11769661
2.235374159;68.62421318
2.181547456;66.55032011
2.369940918;70.12505685
2.504507677;71.58496842
2.639074436;73.09945612
2.773641194;74.60029979
2.921664629;76.18073366
3.066099617;77.8910385
3.338821581;79.45151165
3.594498423;80.93113127
3.877088616;82.42701347
4.040638984;83.60128026
4.334615596;85.03798531
4.619897124;86.45696478
4.842380832;87.66673574
5.142016148;88.25673682
5.438063017;88.75908532
5.745323783;89.33017081
6.007088168;89.55026206
6.326203625;89.85060799
6.622250494;90.06767215
6.918297363;90.21651615
7.214344233;90.42737849
7.510391102;90.65064449
7.806437971;90.83049766
8.10248484;90.95182102
8.398531709;91.25842416
8.694578579;91.46928649
8.990625448;91.71115799
9.286672317;91.90341482
9.582719186;92.13288266
9.889979952;92.36596823
10.1496938;92.40576333
10.47085979;92.69104766
10.76690666;92.82128616
11.06295353;92.93912099
11.3590004;93.07556133
11.65504727;93.23680899
11.97632541;93.21587781
12.23592711;93.42338081
12.54318788;93.63992816
12.83923475;93.80117583
13.13528162;93.943818
13.43132849;94.08025833
13.73858925;94.24770783
14.00035364;94.26719931
14.31946909;94.24770783
14.61551596;94.17948766
14.91156283;94.16088216
15.2076097;94.1112675
15.50365657;94.06165283
15.79970344;93.97482716
16.08498497;93.88386694
16.39179718;93.97482716
16.68784405;94.08025833
16.98389092;94.1112675
17.27993779;94.17948766
17.57598466;94.21049683
17.87203152;94.278717
18.15125755;94.21786151
18.46412526;94.38414816
18.76017213;94.38414816
19.056219;94.38414816
19.35226587;94.38414816
19.64831274;94.38414816
19.96299193;94.26345094
20.21528735;94.22041976
20.53645335;94.38414816
20.83250022;94.38414816
21.12854709;94.38414816
21.42459396;94.38414816
21.72064082;94.38414816
22.01668769;94.38414816
22.31273456;94.38414816
22.60878143;94.4089555
22.9048283;94.45236833
23.20087517;94.45236833
23.49692204;94.45236833
23.79296891;94.464772
24.08901578;94.5205885
24.38506265;94.5205885
24.68110952;94.5205885
25.00022497;94.38902103
25.25013467;94.3938939
25.56925012;94.4833775
25.86529699;94.43376283
26.16134386;94.38414816
26.45739073;94.38414816
26.7534376;94.35934083
27.04948447;94.315928
27.34553134;94.24770783
27.64157821;94.21049683
27.93762508;94.17948766
28.23367195;94.17948766
28.52971882;94.1112675
28.82576569;94.1112675
29.12181255;94.092662
29.41785942;93.97482716
29.71390629;93.97482716
29.92921311;93.97482716
