torque/rpm,0.0,20.0,40.0,60.0,80.0,100.0,120.0,140.0,160.0,180.0,200.0,220.0,240.0,260.0,280.0,300.0,320.0,340.0,360.0,380.0,400.0,420.0,440.0,460.0,480.0,500.0,520.0,540.0,560.0,580.0,600.0,620.0,640.0,660.0,680.0,700.0,720.0,740.0,760.0,780.0,800.0,820.0,840.0,860.0,880.0,900.0,920.0,940.0,960.0,980.0,1000.0,1020.0,1040.0,1060.0,1080.0,1100.0,1120.0,1140.0,1160.0,1180.0,1200.0,1220.0,1240.0,1260.0,1280.0,1300.0,1320.0,1340.0,1360.0,1380.0,1400.0
0.0,93.0,94.42659185951335,95.5,96.29011221072996,96.8668162809733,97.3,97.64947766946946,97.93476964059826,98.16532277699233,98.35058394225763,98.5,98.62181682416846,98.71947633008408,98.79521944341097,98.85128708981323,98.88992019495498,98.91335968450034,98.92384648411341,98.92362151945831,98.91492571619914,98.9,98.88078419525264,98.85801372125901,98.83212289604883,98.8035460376516,98.77271746409703,98.74007149341467,98.7060424436342,98.67106463278516,98.63557237889722,98.6,98.56464639482103,98.5292687848798,98.49348897239376,98.4569287595803,98.41920994865688,98.3799543418409,98.3387837413498,98.29531994940099,98.24918476821192,98.2,98.14753022546321,98.09211113922166,98.03422121437607,97.97433892402707,97.91294274127539,97.85051113922165,97.78752259096657,97.72445556961084,97.66178854825506,97.6,97.53943270332614,97.47988665823348,97.42102617010191,97.36251554431134,97.30401908624152,97.24520110127241,97.18572589478384,97.12525777215566,97.06346103876778,97.0,96.93453896123224,96.86674222784436,96.79627410521618,96.7227988987276,96.64598091375848,96.56548445568869,96.48097382989806,96.39211334176653,96.2985672966739,96.2
2.0,92.0,93.73146737108414,95.0,95.90279894337375,96.53706525783167,97.0,97.37403032963762,97.68248781903415,97.93393014361186,98.13691497879306,98.29999999999998,98.43082383361855,98.53334890988911,98.61061861001559,98.66567631520199,98.70156540665228,98.72132926557033,98.7280112731602,98.7246548106258,98.71430325917107,98.69999999999999,98.68427924696779,98.66763854453455,98.65006626981176,98.63155079991068,98.61208051194285,98.59164378301955,98.57022899025225,98.54782451075229,98.52441872163106,98.5,98.47455917851029,98.44809691197263,98.42061631073742,98.39212048515515,98.3626125455763,98.33209560235136,98.30057276583081,98.26804714636503,98.23452185430463,98.2,98.164484038991,98.12797380757496,98.09046848723864,98.05196725946871,98.01246930575192,97.97197380757495,97.93047994642457,97.88798690378749,97.84449386115038,97.79999999999998,97.7545046655257,97.7080078577275,97.66050974030803,97.61201047697001,97.56251023141601,97.51200916734875,97.46050744847086,97.40800523848499,97.35450270109385,97.3,97.24449729890617,97.187994761515,97.13049255152913,97.07199083265124,97.01248976858398,96.95198952303001,96.89049025969194,96.8279921422725,96.76449533447432,96.7
4.0,90.81803513020446,92.40652113027777,93.61279649612361,94.51327972779993,95.19770261525963,95.7282520815446,96.17296777615873,96.56444560300937,96.89787879529537,97.18207503462597,97.42344742040297,97.62774802394112,97.79476902821821,97.93511277826055,98.04250364451701,98.1238100088647,98.18440451585612,98.22471350670546,98.25075979881454,98.26839367155488,98.28000616164023,98.29320964415263,98.30377672674653,98.31450001484583,98.32490110721423,98.33419139221051,98.34201117788807,98.34924064693192,98.35485167789108,98.35774489604577,98.35885958654268,98.35993884160173,98.35514339038727,98.3529240585549,98.34431984876926,98.33890774392067,98.32685755447449,98.31617563795524,98.30354721688869,98.29292355265895,98.27486499230874,98.26175465516721,98.24348966306383,98.22842587799408,98.20645385660517,98.18772754702115,98.16980301394511,98.14367567425003,98.12272782726383,98.09641424366727,98.0713321982068,98.04309663733548,98.01270903122723,97.98552822746754,97.95291300501694,97.92187334424298,97.88479457895173,97.85401748791026,97.82070190881456,97.78071196831694,97.74561768297224,97.70917337991798,97.67347996799667,97.63366343814891,97.59478473090007,97.55904916008384,97.5197260136716,97.47835279530074,97.44056063125328,97.40618779585212,97.36419160616494
6.0,89.34672951685717,90.53857244445152,91.54086523377963,92.38554722912815,93.11361699410486,93.74071824457202,94.30187990893074,94.81124071404788,95.27045509962448,95.6805025708552,96.0414242881229,96.36067290439502,96.63806499182533,96.87897744166045,97.07738249188752,97.24245005702966,97.37426175371043,97.47849043563208,97.56080271056884,97.62961548699096,97.68883944876603,97.74716316996063,97.80144969207933,97.85441950814311,97.90494126947924,97.95310327655838,97.99897181826725,98.04248407984588,98.08346455300557,98.12052842092461,98.15485966829743,98.18908068372554,98.2148756048139,98.24421654485012,98.26432020819544,98.28830280221337,98.30278824193152,98.31833502279054,98.33040056409263,98.34414513409531,98.34709829379496,98.35550876354036,98.3559291860612,98.36007045315307,98.3546763537895,98.35334034304611,98.35322414515828,98.34232177091558,98.33948968093833,98.32967876218098,98.32282868262729,98.31314043005163,98.30185089216153,98.29596234541138,98.28361775641112,98.27426057514248,98.25775297416001,98.24999015997702,98.23986781832542,98.22098084412535,98.20853989087175,98.19491224318706,98.18265548690064,98.16382517678028,98.14610229117518,98.13351326695293,98.1139889223706,98.09221635643574,98.074676041846,98.06046007037388,98.0349938025677
8.0,87.49879706081879,88.38863498005863,89.24990954358877,90.07547228644397,90.85799350600539,91.59915584103305,92.28857408049662,92.92592730340417,93.50959036680138,94.04304314462371,94.52970384122993,94.96689969982246,95.35624162181018,95.69851744631956,95.99858306694388,96.252814656749,96.46623193239718,96.64373937709473,96.79364285458759,96.92201399783086,97.0372845217649,97.14404557985056,97.24562969729142,97.34085525151704,97.43090616832518,97.51559428521504,97.59509113838931,97.67005652027227,97.7404357040032,97.80737559849155,97.87043678716729,97.92840187119668,97.98590113261756,98.03628833367671,98.08650283264956,98.12965705441064,98.17277116100625,98.21005894567625,98.24448363684785,98.27259751111299,98.3013542799756,98.3224963233484,98.34300679169918,98.35782003314765,98.37376271022703,98.38490583218984,98.39257442117248,98.40427380944159,98.40980316051746,98.41849311487782,98.42488184442624,98.4328323425627,98.44135920451937,98.44714735073428,98.45583997196384,98.46243708195277,98.47244892337561,98.47705751684617,98.48196020730106,98.49077766978566,98.49490162965634,98.49861196741195,98.49993821253871,98.50382408939855,98.50541254012792,98.50210892845065,98.50134155254159,98.49945711766763,98.4931457274312,98.48307289101376,98.47658578736723
10.0,85.30946914496165,86.17933304230394,87.07498497097646,87.9567163233748,88.8261632126653,89.6829523860279,90.48378253412571,91.23389814545548,91.91692861516933,92.54696097168807,93.1363532117736,93.66982379870083,94.14741105035861,94.57072071201421,94.95834225670403,95.28833509626384,95.57767754757528,95.82406966078555,96.03978556938688,96.22729319443734,96.39660309136383,96.54790287319614,96.69164664752977,96.82091639947613,96.9426931255983,97.05371839943882,97.15523654235747,97.25095910897976,97.33813009541237,97.42279832000213,97.50214824459205,97.57241319198522,97.64992383180348,97.71118965708033,97.77897833479719,97.83330102344917,97.89544344554047,97.94390105768105,97.99638749822252,98.03135654919272,98.0770584459238,98.10993622203138,98.14302666344697,98.1691669741108,98.19909009229114,98.22328551506173,98.23554213612549,98.26774190157015,98.27769346107496,98.30338157003371,98.31853533806343,98.3401483693492,98.36040504696585,98.37634918459312,98.39830413694207,98.4128464997658,98.44227861331186,98.45305415407644,98.46529498350625,98.49381386854031,98.50451629340294,98.51914643895499,98.52402454283529,98.54402668376486,98.55709003748112,98.55368740779838,98.56624468772678,98.57601902038726,98.57349670837024,98.56389644296473,98.56834096704914
12.0,83.02452183281618,84.05824251422408,85.09701759154122,86.08623005799042,87.06126656318,88.01841163801252,88.90777263193381,89.74549641327661,90.50607181917557,91.21008539519377,91.87462684687824,92.4805781947616,93.02538966368883,93.51307179044602,93.96862889657152,94.36222786487305,94.71728560819571,95.02612076546514,95.3019369625605,95.54537415383952,95.76426121052486,95.95703074298139,96.13717650059594,96.29508786147449,96.44205181046695,96.57253051927901,96.68932468561667,96.79868095704214,96.89563205767385,96.98959424684091,97.0769554578164,97.15491726233626,97.24100540099037,97.31009433076105,97.38457457967554,97.44781507483528,97.5186936725091,97.57305724860261,97.63771613014636,97.67940731159015,97.73230830614666,97.77753330084555,97.81712496055565,97.85613675548885,97.8924065864105,97.92924689804595,97.94911706785851,97.99291912738913,98.00985201024386,98.0469593415359,98.06954921600156,98.10020502323918,98.12578782050937,98.15243207889536,98.18040274973735,98.19972403921379,98.23704830716817,98.2536607991178,98.27078236054234,98.30617620522264,98.3191346222188,98.33985002977658,98.346107625545,98.37230418653283,98.38925147645976,98.38611173242602,98.40400597416944,98.41627400859777,98.41486609063585,98.40822072756404,98.41335702326687
14.0,80.91009706881329,82.1642482287836,83.36768091343387,84.48976329878232,85.56503449367679,86.5914245851911,87.54471933431095,88.43905429792846,89.25968974032136,90.02043834236159,90.73264455396094,91.3871587228009,91.98281943927928,92.52396756898202,93.02632867622376,93.47389753466229,93.88180239690747,94.24562373976816,94.57356848850543,94.86684444849197,95.1296599159136,95.36217203989665,95.5732594078132,95.75847463099146,95.92626645611385,96.07420645791676,96.20555447397555,96.32560570265133,96.43221987978893,96.53252904535279,96.62572890922794,96.71209993743527,96.80027003802965,96.87830918458513,96.95598931678452,97.02773940227655,97.10071941906784,97.16290304308026,97.2309464116281,97.28407239297701,97.34055242144606,97.39451445854124,97.44127026399539,97.48954947431119,97.53182761800687,97.57637859609454,97.6096798919016,97.65467871284933,97.68453369359113,97.72493270785277,97.75626827665297,97.79155663441773,97.82218457931023,97.855538852198,97.88644870248946,97.9122302359471,97.9468937265776,97.97054464344644,97.99309676237145,98.023895017049,98.04141079327081,98.06335355305274,98.07538699645954,98.09764064039155,98.11342221850363,98.11719176406899,98.1316280872597,98.14074695065005,98.14168612605489,98.1398001195081,98.14043612694701
16.0,79.21641052264684,80.62669653916114,81.93694781389095,83.18580683745252,84.33067860500661,85.38406208988795,86.3753148604764,87.29280233189068,88.15800619335913,88.96250380743396,89.6966009658224,90.37781359743542,91.011679262147,91.5993984059959,92.12824616676288,92.6215750920258,93.06797190147167,93.47800659888036,93.84828017156981,94.1828267326855,94.4831781033028,94.75415312139633,94.99190806220912,95.20630717700718,95.39320524557002,95.56134330774952,95.71214359379641,95.84382257870563,95.96652301672735,96.07575068574322,96.1783151007203,96.278264549357,96.36805847231113,96.45936005546072,96.54348371729753,96.62530708257853,96.69837333858911,96.77554763884639,96.83714351215089,96.91015763816503,96.97148325800619,97.02836744893949,97.08749782311196,97.13845458542366,97.19153708987535,97.23661377113385,97.28939104532797,97.32647525170873,97.37582045568438,97.41135721377832,97.4540520541038,97.49006709483804,97.530670146368,97.56386416311372,97.59777950937432,97.63552358274296,97.65988526214683,97.69236329863375,97.72278142653641,97.74096131743286,97.77053005849403,97.78896849946375,97.81635619845541,97.82545246050027,97.83870811340635,97.85940028933149,97.86233578382655,97.8672682571543,97.87440052204985,97.87824053409554,97.87412880395355
