,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th
0,-12.434564930487374,130.84236145019534,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
1,-12.42426592939552,130.88718246208066,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
2,-12.436181046397415,130.93158215941398,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
3,-12.46065395836403,130.97021416774402,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
4,-12.48581118610197,131.00838561912224,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
5,-12.521629168710652,131.03623121072388,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
6,-12.554486663122628,131.06767940080235,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
7,-12.598805614343046,131.07546790466077,3.9223182,5.373166036605834,262.51273,303.44166564941406,237.17833557128907,28.233887,29.113305664062523,27.326074218750023,990.25806,3136.0
8,-12.643749170773456,131.07692629205968,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
9,-12.688354441551835,131.08275335188154,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
10,-12.732901661947013,131.08903048080333,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
11,-12.772531875402882,131.1108148561,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
12,-12.81476139969067,131.1266555876419,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
13,-12.857486799475543,131.14103312803738,4.514338,5.854381322860718,279.7194,310.7779510498047,253.31227111816406,28.256409,29.12385253906251,27.334716796875,1046.7097,3264.0
14,-12.90238398325096,131.13848054224357,4.6299305,5.895103597640992,283.0517,310.2491516113281,259.79066772460936,28.612823,29.5928955078125,27.638842773437545,1112.4517,3449.5999999999985
15,-12.945491843926352,131.12535426975052,4.6299305,5.895103597640992,283.0517,310.2491516113281,259.79066772460936,28.612823,29.5928955078125,27.638842773437545,1112.4517,3449.5999999999985
