,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th
399,-27.92583969385239,134.07139966314102,3.8870213,5.507568502426147,127.346825,225.12066802978512,28.143737411499025,14.710266,21.435937500000023,8.682153320312523
400,-27.964721824991265,134.096969307895,3.8870213,5.507568502426147,127.346825,225.12066802978512,28.143737411499025,14.710266,21.435937500000023,8.682153320312523
401,-28.007629405427,134.11220075863102,3.8870213,5.507568502426147,127.346825,225.12066802978512,28.143737411499025,14.710266,21.435937500000023,8.682153320312523
402,-28.052405723763687,134.1075253529543,3.8870213,5.507568502426147,127.346825,225.12066802978512,28.143737411499025,14.710266,21.435937500000023,8.682153320312523
403,-28.094399582573136,134.12574822020358,3.8870213,5.507568502426147,127.346825,225.12066802978512,28.143737411499025,14.710266,21.435937500000023,8.682153320312523
404,-28.1392797856505,134.1288982749492,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
405,-28.184159988727867,134.1320483296948,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
406,-28.227678489524017,134.14489505784246,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
407,-28.271196990320167,134.1577417859901,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
408,-28.3153009939182,134.16769882631266,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
409,-28.359404997516226,134.1776558666352,3.6517909,5.204995441436767,128.50804,226.64389038085935,27.78265380859375,14.159607,21.10480957031251,8.253198242187523
410,-28.40350900111425,134.18761290695775,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
411,-28.44746730573037,134.1983788875935,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
412,-28.491166434503548,134.21043708887157,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
413,-28.53004848188365,134.23614239806608,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
414,-28.5656823793433,134.26736894993493,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
415,-28.600180194373937,134.300217639032,3.9314778,5.645542478561401,127.00136,222.79083862304685,25.96021728515625,13.987244,21.083276367187523,8.129174804687523
416,-28.636243898302503,134.33081487751372,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
417,-28.654414692084234,134.37768457842853,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
418,-28.676392694120203,134.42239681838694,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
419,-28.709288421225253,134.45734859507965,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
420,-28.743268400014458,134.4909385905687,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
421,-28.777248378803662,134.52452858605776,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
422,-28.81391508104081,134.5542337630009,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
423,-28.847600804742765,134.58823909985966,4.3361735,6.208046293258667,125.83097,228.28639678955074,23.358061981201175,14.171295,21.180639648437534,8.531567382812511
424,-28.880065594950057,134.62376796663804,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
425,-28.91627832826466,134.6542199946636,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
426,-28.95487495497947,134.6805820158159,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
427,-28.998778356304538,134.69169109207618,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
428,-29.02065534133664,134.736615509929,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
429,-29.02949732343609,134.78703621204778,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
430,-29.060985518761477,134.8237583749785,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
431,-29.085678356286035,134.86676010174253,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
432,-29.118561420029376,134.90186628444943,4.5249276,6.441949081420899,126.739494,224.19335937499997,24.60440063476563,14.305695,21.235693359375034,8.643750000000011
