,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th
0,-12.434564930487374,130.84236145019534,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
1,-12.42426592939552,130.88718246208066,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
2,-12.436181046397415,130.93158215941398,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
3,-12.46065395836403,130.97021416774402,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
4,-12.48581118610197,131.00838561912224,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
5,-12.521629168710652,131.03623121072388,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
6,-12.554486663122628,131.06767940080235,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
7,-12.598805614343046,131.07546790466077,3.0607631,5.009714937210083,185.20462,335.6825256347656,23.575076293945315,27.571564,28.592456054687545,26.461181640625,990.25806,3136.0
8,-12.643749170773456,131.07692629205968,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
9,-12.688354441551835,131.08275335188154,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
10,-12.732901661947013,131.08903048080333,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
11,-12.772531875402882,131.1108148561,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
12,-12.81476139969067,131.1266555876419,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
13,-12.857486799475543,131.14103312803738,3.0644157,4.978566122055054,192.12033,334.2252227783203,22.24425277709961,27.585602,28.671240234375034,26.483618164062534,1046.7097,3264.0
14,-12.90238398325096,131.13848054224357,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
15,-12.945491843926352,131.12535426975052,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
16,-12.990081949245486,131.11939953232545,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
17,-13.035037983124866,131.11842394550408,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
18,-13.078508254229446,131.10661669305802,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
19,-13.123450855390002,131.108108502069,2.8269777,4.459774923324584,198.49608,336.4052734375,21.42084350585938,28.01532,29.110986328125023,26.8651123046875,1112.4517,3449.5999999999985
20,-13.168261547602135,131.10427289719925,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
21,-13.213120862289037,131.10109204780682,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
22,-13.248205002411762,131.1299846983081,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
23,-13.27776604550012,131.1647980663465,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
24,-13.302752609366626,131.2032124112069,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
25,-13.346683618300808,131.2130704189772,2.8770986,4.495766592025757,203.93817,334.13129577636715,23.088116455078126,28.027985,29.1480712890625,26.904052734375,1170.7097,3584.0
