,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th
0,-12.434564930487374,130.84236145019534,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
1,-12.42426592939552,130.88718246208066,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
2,-12.436181046397415,130.93158215941398,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
3,-12.46065395836403,130.97021416774402,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
4,-12.48581118610197,131.00838561912224,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
5,-12.521629168710652,131.03623121072388,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
6,-12.554486663122628,131.06767940080235,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
7,-12.598805614343046,131.07546790466077,2.7551188,4.763759613037109,169.16338,323.94586181640625,28.983734130859375,27.562683,28.543603515625023,26.510156250000023,990.25806,3136.0
8,-12.643749170773456,131.07692629205968,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
9,-12.688354441551835,131.08275335188154,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
10,-12.732901661947013,131.08903048080333,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
11,-12.772531875402882,131.1108148561,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
12,-12.81476139969067,131.1266555876419,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
13,-12.857486799475543,131.14103312803738,2.7350776,4.653881072998047,180.92467,327.8785095214844,24.446182250976562,27.603058,28.629785156250023,26.536523437500023,1046.7097,3264.0
14,-12.90238398325096,131.13848054224357,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
15,-12.945491843926352,131.12535426975052,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
16,-12.990081949245486,131.11939953232545,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
17,-13.035037983124866,131.11842394550408,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
18,-13.078508254229446,131.10661669305802,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
19,-13.123450855390002,131.108108502069,2.5476525,4.182704448699951,198.78232,332.4925842285156,31.09560775756836,28.087524,29.171533203125023,26.965478515625023,1112.4517,3449.5999999999985
20,-13.168261547602135,131.10427289719925,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
21,-13.213120862289037,131.10109204780682,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
22,-13.248205002411762,131.1299846983081,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
23,-13.27776604550012,131.1647980663465,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
24,-13.302752609366626,131.2032124112069,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
25,-13.346683618300808,131.2130704189772,2.6460943,4.331396579742432,209.70442,334.4447937011719,30.736488342285156,28.103577,29.191064453125023,26.985498046875023,1170.7097,3584.0
26,-13.379105373257442,131.24509506703163,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
27,-13.406055083633465,131.28209799739156,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
28,-13.43931524253738,131.313209147426,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
29,-13.471476690360925,131.3455224571361,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
30,-13.50397768060182,131.37748364187516,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
31,-13.53647867084272,131.40944482661422,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
32,-13.568979661083617,131.44140601135328,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
33,-13.569794981451569,131.48765570092348,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
34,-13.599966753209795,131.52195724071453,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
35,-13.630182642708409,131.55622128258054,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
36,-13.62416320096961,131.6020733236955,2.4182475,3.9383554458618164,214.46947,339.3092041015625,28.54010009765625,28.891144,30.054589843750023,27.638085937500023,1248.3226,3776.0
37,-13.63861275487129,131.64588915270605,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
38,-13.66404366869794,131.68405141600198,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
39,-13.707342193583164,131.6965384037508,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
40,-13.738737744627755,131.7296769141236,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
41,-13.762612576110058,131.76890637003672,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
42,-13.794304372008392,131.801751985877,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
43,-13.819793739984824,131.83989904270013,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
44,-13.864698953664943,131.842307950599,2.0167336,3.284773588180542,220.97116,337.5470275878906,30.250507354736328,29.96576,31.280175781250023,28.479394531250023,1329.4193,3968.0
45,-13.908156435047989,131.8542061124085,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
46,-13.9387557702448,131.88815431580483,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
47,-13.975814453807176,131.9143977007008,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
48,-14.015322895457857,131.93652733475147,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
49,-14.05233664841286,131.96284830734265,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
50,-14.089350401367865,131.98916927993383,2.0771623,3.2720603942871094,224.59862,338.114013671875,30.700119018554688,29.891693,31.280419921875023,28.385400390625023,1420.6451,4224.0
51,-14.133912180007382,131.9953732102892,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
52,-14.172011553766728,132.02000502544422,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
53,-14.213075799037677,132.03890390615652,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
54,-14.252789082589128,132.06066268537438,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
55,-14.294246475783885,132.0786316220581,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
56,-14.325203705678334,132.1122896072538,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
57,-14.361372073056828,132.139867266734,2.152448,3.4522998332977295,227.39091,343.051513671875,27.663238525390625,29.992584,31.412500000000023,28.375146484375023,1510.0,4480.0
58,-14.387394030321005,132.17772456785872,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
59,-14.418557578726396,132.21119252190434,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
60,-14.449952296977193,132.24443383028503,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
61,-14.472839317463272,132.28440647909193,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
62,-14.48647988777626,132.32865985032373,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
63,-14.480912097303552,132.3747442716011,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
64,-14.49922327965952,132.41716282097195,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
65,-14.54058180494641,132.4353926861988,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
66,-14.567674777535064,132.4724717950733,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
67,-14.583537466684076,132.51594702633656,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
68,-14.602775636378611,132.55794602962462,2.3375468,3.6494956016540527,235.92445,341.24578857421875,52.329429626464844,30.030151,31.563623046875023,28.412011718750023,1596.9032,4672.0
69,-14.625728398168912,132.5979090574769,2.7928684,4.327913761138916,240.65953,339.6648254394531,75.50658416748047,29.95694,31.555810546875023,28.343408203125023,1669.6129,4864.0
70,-14.648681159959214,132.63787208532918,2.7928684,4.327913761138916,240.65953,339.6648254394531,75.50658416748047,29.95694,31.555810546875023,28.343408203125023,1669.6129,4864.0
71,-14.674519229219989,132.67591291270486,2.7928684,4.327913761138916,240.65953,339.6648254394531,75.50658416748047,29.95694,31.555810546875023,28.343408203125023,1669.6129,4864.0
72,-14.689978316613953,132.71956601118728,2.7928684,4.327913761138916,240.65953,339.6648254394531,75.50658416748047,29.95694,31.555810546875023,28.343408203125023,1669.6129,4864.0
73,-14.705437404007911,132.7632191096697,2.7928684,4.327913761138916,240.65953,339.6648254394531,75.50658416748047,29.95694,31.555810546875023,28.343408203125023,1669.6129,4864.0
