,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,1.6175326,2.3430583477020264,5.772848,154.15236,115.64125,24.533508,26.042407226562545,22.797900390625045,0.0,0.0,0.0
1,-12.42426592939552,130.88718246208066,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
2,-12.436181046397415,130.93158215941398,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
3,-12.46065395836403,130.97021416774402,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
4,-12.48581118610197,131.00838561912224,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
5,-12.521629168710652,131.03623121072388,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
6,-12.554486663122628,131.06767940080235,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
7,-12.598805614343046,131.07546790466077,1.2779881,1.9717826128005982,4.8128743,155.7784,115.349205,24.330505,25.86799316406251,22.6190185546875,0.0,0.0,0.0
8,-12.643749170773456,131.07692629205968,1.2107066,1.9354427695274352,5.0038824,158.05045,122.8138,24.656647,26.057861328125,23.080664062500034,0.0,0.0,0.0
9,-12.688354441551835,131.08275335188154,1.2107066,1.9354427695274352,5.0038824,158.05045,122.8138,24.656647,26.057861328125,23.080664062500034,0.0,0.0,0.0
10,-12.732901661947013,131.08903048080333,1.2107066,1.9354427695274352,5.0038824,158.05045,122.8138,24.656647,26.057861328125,23.080664062500034,0.0,0.0,0.0
11,-12.772531875402882,131.1108148561,1.2107066,1.9354427695274352,5.0038824,158.05045,122.8138,24.656647,26.057861328125,23.080664062500034,0.0,0.0,0.0
12,-12.81476139969067,131.1266555876419,1.1763408,1.8577505469322204,4.716016,162.2014,127.185684,24.973724,26.43916015625001,23.378198242187523,0.0,0.0,0.0
13,-12.857486799475543,131.14103312803738,1.1763408,1.8577505469322204,4.716016,162.2014,127.185684,24.973724,26.43916015625001,23.378198242187523,0.0,0.0,0.0
14,-12.90238398325096,131.13848054224357,1.2622007,2.006203961372375,4.8808603,166.79759,133.77455,25.065369,26.5599365234375,23.362158203125034,0.0,0.0,0.0
15,-12.945491843926352,131.12535426975052,1.2622007,2.006203961372375,4.8808603,166.79759,133.77455,25.065369,26.5599365234375,23.362158203125034,0.0,0.0,0.0
16,-12.990081949245486,131.11939953232545,1.3194944,2.041702365875244,5.131095,161.71573,129.22624,24.52713,25.932153320312523,22.937597656250034,0.0,0.0,0.0
17,-13.035037983124866,131.11842394550408,1.3194944,2.041702365875244,5.131095,161.71573,129.22624,24.52713,25.932153320312523,22.937597656250034,0.0,0.0,0.0
18,-13.078508254229446,131.10661669305802,1.3194944,2.041702365875244,5.131095,161.71573,129.22624,24.52713,25.932153320312523,22.937597656250034,0.0,0.0,0.0
19,-13.123450855390002,131.108108502069,1.3194944,2.041702365875244,5.131095,161.71573,129.22624,24.52713,25.932153320312523,22.937597656250034,0.0,0.0,0.0
20,-13.168261547602135,131.10427289719925,1.4756066,2.277458262443542,5.2814093,169.91777,135.59627,24.473572,25.957495117187534,22.87751464843751,0.0,0.0,0.0
21,-13.213120862289037,131.10109204780682,1.4756066,2.277458262443542,5.2814093,169.91777,135.59627,24.473572,25.957495117187534,22.87751464843751,0.0,0.0,0.0
