,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,2.0821993,3.445560050010681,5.3491583,175.28458,127.763336,33.117065,34.781835937500034,31.410498046875034,3130138.8,3414400.0,2768268.8
1,-12.42426592939552,130.88718246208066,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
2,-12.436181046397415,130.93158215941398,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
3,-12.46065395836403,130.97021416774402,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
4,-12.48581118610197,131.00838561912224,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
5,-12.521629168710652,131.03623121072388,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
6,-12.554486663122628,131.06767940080235,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
7,-12.598805614343046,131.07546790466077,2.028416,3.4439657926559444,5.132423,123.97214,102.657646,34.0943,35.71044921875,32.48359375000001,3162523.8,3436089.6,2818188.8000000003
8,-12.643749170773456,131.07692629205968,1.9216967,3.3737078428268434,5.4383526,130.39081,100.10625,33.90094,35.50788574218751,32.29658203125001,3133550.5,3442374.4,2762784.0
9,-12.688354441551835,131.08275335188154,1.9216967,3.3737078428268434,5.4383526,130.39081,100.10625,33.90094,35.50788574218751,32.29658203125001,3133550.5,3442374.4,2762784.0
10,-12.732901661947013,131.08903048080333,1.9216967,3.3737078428268434,5.4383526,130.39081,100.10625,33.90094,35.50788574218751,32.29658203125001,3133550.5,3442374.4,2762784.0
11,-12.772531875402882,131.1108148561,1.9216967,3.3737078428268434,5.4383526,130.39081,100.10625,33.90094,35.50788574218751,32.29658203125001,3133550.5,3442374.4,2762784.0
12,-12.81476139969067,131.1266555876419,1.9040247,3.316713333129883,5.4075866,119.96954,93.13148,34.115326,35.67268066406251,32.57839355468752,3165680.2,3453817.6,2800115.2
13,-12.857486799475543,131.14103312803738,1.9040247,3.316713333129883,5.4075866,119.96954,93.13148,34.115326,35.67268066406251,32.57839355468752,3165680.2,3453817.6,2800115.2
14,-12.90238398325096,131.13848054224357,1.8969913,3.3777760744094842,5.647398,121.58586,92.07187,34.293762,35.96303710937502,32.68666992187502,3150559.0,3459520.0,2749830.4
15,-12.945491843926352,131.12535426975052,1.8969913,3.3777760744094842,5.647398,121.58586,92.07187,34.293762,35.96303710937502,32.68666992187502,3150559.0,3459520.0,2749830.4
16,-12.990081949245486,131.11939953232545,1.9056715,3.4276094913482664,5.5949197,131.27946,100.34053,34.02185,35.72802734375,32.310351562500045,3117492.2,3446041.6,2715699.2
17,-13.035037983124866,131.11842394550408,1.9056715,3.4276094913482664,5.5949197,131.27946,100.34053,34.02185,35.72802734375,32.310351562500045,3117492.2,3446041.6,2715699.2
18,-13.078508254229446,131.10661669305802,1.9056715,3.4276094913482664,5.5949197,131.27946,100.34053,34.02185,35.72802734375,32.310351562500045,3117492.2,3446041.6,2715699.2
19,-13.123450855390002,131.108108502069,1.9056715,3.4276094913482664,5.5949197,131.27946,100.34053,34.02185,35.72802734375,32.310351562500045,3117492.2,3446041.6,2715699.2
20,-13.168261547602135,131.10427289719925,1.9132822,3.4556997060775756,5.7584176,137.3323,103.98795,34.07556,35.82392578125001,32.2779541015625,3117376.0,3450732.8,2699078.4
21,-13.213120862289037,131.10109204780682,1.9132822,3.4556997060775756,5.7584176,137.3323,103.98795,34.07556,35.82392578125001,32.2779541015625,3117376.0,3450732.8,2699078.4
22,-13.248205002411762,131.1299846983081,1.9007171,3.40126519203186,5.6872125,128.04732,100.27032,34.282898,35.89968261718752,32.57912597656252,3148735.5,3463808.0,2724755.2
23,-13.27776604550012,131.1647980663465,1.9007171,3.40126519203186,5.6872125,128.04732,100.27032,34.282898,35.89968261718752,32.57912597656252,3148735.5,3463808.0,2724755.2
24,-13.302752609366626,131.2032124112069,1.9007171,3.40126519203186,5.6872125,128.04732,100.27032,34.282898,35.89968261718752,32.57912597656252,3148735.5,3463808.0,2724755.2
25,-13.346683618300808,131.2130704189772,1.9007171,3.40126519203186,5.6872125,128.04732,100.27032,34.282898,35.89968261718752,32.57912597656252,3148735.5,3463808.0,2724755.2
26,-13.379105373257442,131.24509506703163,1.8958108,3.424065852165222,5.8554177,141.15019,108.42637,34.335663,36.057299804687545,32.40668945312501,3153232.5,3473088.0,2692723.2
27,-13.406055083633465,131.28209799739156,1.8958108,3.424065852165222,5.8554177,141.15019,108.42637,34.335663,36.057299804687545,32.40668945312501,3153232.5,3473088.0,2692723.2
28,-13.43931524253738,131.313209147426,1.8958108,3.424065852165222,5.8554177,141.15019,108.42637,34.335663,36.057299804687545,32.40668945312501,3153232.5,3473088.0,2692723.2
29,-13.471476690360925,131.3455224571361,1.8958108,3.424065852165222,5.8554177,141.15019,108.42637,34.335663,36.057299804687545,32.40668945312501,3153232.5,3473088.0,2692723.2
30,-13.50397768060182,131.37748364187516,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
31,-13.53647867084272,131.40944482661422,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
32,-13.568979661083617,131.44140601135328,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
33,-13.569794981451569,131.48765570092348,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
34,-13.599966753209795,131.52195724071453,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
35,-13.630182642708409,131.55622128258054,1.9598545,3.6871925354003894,6.072015,155.56306,113.381935,34.16864,35.94428710937501,32.28786621093752,3190654.0,3494400.0,2749292.8
36,-13.62416320096961,131.6020733236955,1.9211818,3.446040153503418,5.897968,145.27939,112.64471,34.206696,35.861425781250034,32.35163574218751,3184082.0,3489964.8,2749337.6
37,-13.63861275487129,131.64588915270605,2.0429785,3.7338472604751587,6.1604657,149.956,114.1865,33.875,35.4825439453125,32.0848388671875,3218082.5,3508908.8,2792691.2
38,-13.66404366869794,131.68405141600198,2.0429785,3.7338472604751587,6.1604657,149.956,114.1865,33.875,35.4825439453125,32.0848388671875,3218082.5,3508908.8,2792691.2
39,-13.707342193583164,131.6965384037508,2.0429785,3.7338472604751587,6.1604657,149.956,114.1865,33.875,35.4825439453125,32.0848388671875,3218082.5,3508908.8,2792691.2
40,-13.738737744627755,131.7296769141236,2.0429785,3.7338472604751587,6.1604657,149.956,114.1865,33.875,35.4825439453125,32.0848388671875,3218082.5,3508908.8,2792691.2
41,-13.762612576110058,131.76890637003672,2.0429785,3.7338472604751587,6.1604657,149.956,114.1865,33.875,35.4825439453125,32.0848388671875,3218082.5,3508908.8,2792691.2
