,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,2.3059375,3.6795293331146235,5.5411916,189.81929,133.84964,33.367554,35.169165039062534,31.440356445312545,3364614.8,3699392.0,2975456.0
1,-12.42426592939552,130.88718246208066,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
2,-12.436181046397415,130.93158215941398,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
3,-12.46065395836403,130.97021416774402,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
4,-12.48581118610197,131.00838561912224,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
5,-12.521629168710652,131.03623121072388,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
6,-12.554486663122628,131.06767940080235,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
7,-12.598805614343046,131.07546790466077,2.2085352,3.638007068634033,5.582582,118.37201,105.45646,34.427948,36.127978515625045,32.7308349609375,3404666.8,3711270.4,3043500.8000000003
8,-12.643749170773456,131.07692629205968,2.0965655,3.579179525375366,5.8449197,123.92668,96.71137,34.268707,35.97900390625,32.581884765625034,3328672.0,3711936.0,2884128.0
9,-12.688354441551835,131.08275335188154,2.0965655,3.579179525375366,5.8449197,123.92668,96.71137,34.268707,35.97900390625,32.581884765625034,3328672.0,3711936.0,2884128.0
10,-12.732901661947013,131.08903048080333,2.0965655,3.579179525375366,5.8449197,123.92668,96.71137,34.268707,35.97900390625,32.581884765625034,3328672.0,3711936.0,2884128.0
