,lat,lon,Wind_mean,Wind_90th,Wind_max,Wind_dir,Wind_dir_std,T_mean,T_90th,T_10th,Rad_down_mean,Rad_down_90th,Rad_down_10th
0,-12.434564930487374,130.84236145019534,3.4112024,4.8031354427337645,6.602154,250.6239,91.25184,30.593414,32.669726562500045,28.475366210937523,353011.47,418323.2,283084.8
1,-12.42426592939552,130.88718246208066,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
2,-12.436181046397415,130.93158215941398,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
3,-12.46065395836403,130.97021416774402,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
4,-12.48581118610197,131.00838561912224,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
5,-12.521629168710652,131.03623121072388,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
6,-12.554486663122628,131.06767940080235,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
7,-12.598805614343046,131.07546790466077,2.9091,4.136803483963012,5.7342925,220.94635,133.36768,31.26236,33.019702148437545,29.34912109375,345693.34,409209.6,277452.8
8,-12.643749170773456,131.07692629205968,2.815328,4.15206446647644,5.673013,233.22346,126.28184,32.025116,34.36921386718751,29.107812500000023,321267.1,407833.6,242432.0
9,-12.688354441551835,131.08275335188154,2.815328,4.15206446647644,5.673013,233.22346,126.28184,32.025116,34.36921386718751,29.107812500000023,321267.1,407833.6,242432.0
10,-12.732901661947013,131.08903048080333,2.815328,4.15206446647644,5.673013,233.22346,126.28184,32.025116,34.36921386718751,29.107812500000023,321267.1,407833.6,242432.0
11,-12.772531875402882,131.1108148561,2.815328,4.15206446647644,5.673013,233.22346,126.28184,32.025116,34.36921386718751,29.107812500000023,321267.1,407833.6,242432.0
12,-12.81476139969067,131.1266555876419,2.908669,4.205198335647583,5.6264987,190.15092,150.68658,32.38037,34.60500488281252,29.655859375000034,319834.12,399731.2,248774.4
13,-12.857486799475543,131.14103312803738,2.908669,4.205198335647583,5.6264987,190.15092,150.68658,32.38037,34.60500488281252,29.655859375000034,319834.12,399731.2,248774.4
14,-12.90238398325096,131.13848054224357,2.3461487,3.7898118019104,5.742406,170.49817,134.1545,33.22635,35.595190429687534,30.080078125,307942.78,402675.2,225344.0
15,-12.945491843926352,131.12535426975052,2.3461487,3.7898118019104,5.742406,170.49817,134.1545,33.22635,35.595190429687534,30.080078125,307942.78,402675.2,225344.0
