0.716926206;822.6460035
1.009604052;821.7624344
1.330937324;818.7642747
1.578289658;817.638145
1.91286857;817.7939097
2.197674927;818.2396337
2.490845358;814.4388471
2.787052987;811.8559255
3.068944301;807.7369518
3.379522421;808.1810211
3.675784227;807.0890384
3.982718995;803.2000138
4.268280749;804.1596035
4.564518175;802.3966982
4.849916136;798.8486826
5.156995736;798.9454347
5.453235871;797.2570764
5.768110033;795.1746962
6.027076695;794.1252879
6.341972528;792.6392832
6.638237042;791.6218474
6.934506974;790.7535055
7.230757944;789.363335
7.52701975;788.2713523
7.823278846;787.1048226
8.105179561;783.2445707
8.415783495;784.3990285
8.712020921;782.6361233
9.008261056;780.947765
9.3045039;779.3339537
9.600752161;777.8692362
9.920036876;774.9741957
10.17013038;774.1177417
10.48949153;773.32599
10.78574521;772.0103664
11.08200972;770.9929306
11.37825798;769.5282132
11.67451708;768.3616835
11.98864162;764.657177
12.26701631;765.5067955
12.56324832;763.5947964
12.85948845;761.9064381
13.15572588;760.1435329
13.45196601;758.4551746
13.77125344;755.634681
14.02135333;754.9539448
14.34070809;753.9864752
14.6369726;752.9690395
14.9332317;751.8025098
15.22948809;750.5614332
15.5257526;749.5439974
15.82200357;748.1538269
16.10133537;744.4558704
16.41450822;745.4480328
16.71075377;743.9087684
17.00699932;742.369504
17.30324759;740.9047865
17.59948772;739.2164283
17.90693766;737.1501162
18.16668836;735.105985
18.48823521;734.8968228
18.78449702;733.8048401
19.08075341;732.5637635
19.37700709;731.2481399
19.67326076;729.9325164
19.99063131;727.3088694
20.24264247;726.2768679
20.56200826;725.6129109
20.8582511;723.9990996
21.15452374;723.2053046
21.45077471;721.8151341
21.74703381;720.6486045
22.04327394;718.9602462
22.33951137;717.1973409
22.63577047;716.0308113
22.93202414;714.7151877
23.22827511;713.3250172
23.52451796;711.7112058
23.82077705;710.5446762
24.11702532;709.0799587
24.41327358;707.6152412
24.70952455;706.2250707
25.03087534;703.7089813
25.28335204;702.7262819
25.59824495;701.1599959
25.89447696;699.2479967
26.19070355;697.1869037
26.48693827;695.3494515
26.78316757;693.3629055
27.07939687;691.3763594
27.37563158;689.5389072
27.67186088;687.5523611
27.96808747;685.4912681
28.2643249;683.7283629
28.5605542;681.7418168
28.85678079;679.6807238
29.1530128;677.7687246
29.44925022;676.0058194
29.74547411;673.8701794
29.96090611;672.219398
